source_id,type,flux_soft,flux_medium,flux_hard,log_flux_soft,log_flux_medium,log_flux_hard,hr1,hr2,extent,log_extent,variability_index,pileup_fraction,ra,dec,recon_error,error_sigma,xray_class
29166,xrb,2.1220446781535895e-14,8.699222170010746e-15,9.979575829470537e-15,-13.6732,-14.0605,-14.0009,-0.4185,0.0685,0.077,-1.0,5.244,0.2936,311.10184,-78.36262,0.21121421,3.992301,unclassified
16773,agn,6.757644903960332e-13,6.649639311028053e-13,1.22630961364807e-12,-12.1702,-12.1772,-11.9114,-0.0081,0.2968,0.08,-1.0,0.118,0.0975,193.56025,-39.50256,0.21096411,3.986441,unclassified
61266,anomaly,1.0680740320750823e-15,2.899084844813389e-13,9.892096627441112e-12,-14.9714,-12.5377,-11.0047,0.9927,0.9431,1.932,0.2861,0.457,0.1331,71.82328,41.55368,0.21087661,3.9843907,ultra_hard
23149,xrb,9.618474076075799e-14,1.1173830516328837e-13,3.084948641229849e-13,-13.0169,-12.9518,-12.5108,0.0748,0.4682,0.106,-0.9748,7.868,0.1305,245.8232,58.38241,0.2108751,3.9843552,unclassified
794,anomaly,1.6326578382131793e-13,4.64254464659964e-15,6.483971593687074e-18,-12.7871,-14.3332,-17.1882,-0.9447,-0.9972,0.18,-0.7456,4.847,0.0823,277.9072,-83.08338,0.21064053,3.9788594,ultra_soft
43860,anomaly,6.014192432589836e-14,5.878256497828456e-13,9.257241597835412e-12,-13.2208,-12.2308,-11.0335,0.8144,0.8806,1.737,0.2397,0.596,0.1893,210.75792,-18.82373,0.21056831,3.9771671,ultra_hard
65293,anomaly,2.8037178514039016e-15,7.195210166435988e-13,2.67319084988e-12,-14.5523,-12.143,-11.573,0.9922,0.5758,0.137,-0.8625,0.936,0.0097,132.23569,21.89996,0.21051559,3.975932,ultra_hard
18435,xrb,2.0238548062752484e-14,7.282478507883029e-15,9.08456913539483e-16,-13.6938,-14.1377,-15.0417,-0.4708,-0.7782,0.077,-1.0,5.373,0.0887,201.6227,-77.20038,0.21034664,3.9719732,unclassified
13253,xrb,9.366695717022608e-15,1.102758835693334e-13,2.2969625343864017e-13,-14.0284,-12.9575,-12.6388,0.8434,0.3513,0.053,-1.0,2.469,0.1593,266.69876,75.69953,0.21023074,3.9692576,unclassified
72055,agn,3.162134777568062e-13,2.1559037459504994e-13,4.232058155834114e-13,-12.5,-12.6664,-12.3734,-0.1892,0.325,0.159,-0.7978,2.405,0.0985,112.843,56.08057,0.2101393,3.9671152,unclassified
17258,anomaly,1.2922716889337526e-13,3.3548248613222526e-14,2.3112092316084354e-15,-12.8886,-13.4743,-14.6362,-0.5878,-0.8711,1.979,0.2965,9.298,0.0252,186.04255,83.02138,0.21008506,3.9658444,extreme_variable
78805,anomaly,1.575614013528001e-11,1.0274173096425403e-11,2.8556822038387785e-11,-10.8026,-10.9883,-10.5443,-0.2106,0.4708,12.284,1.0893,12.363,0.0607,47.33928,-74.20805,0.20994137,3.9624774,extended_transient
63009,anomaly,1.0900426859430769e-12,2.4405275309065696e-14,6.256862872324805e-17,-11.9626,-13.6125,-16.2036,-0.9562,-0.9949,0.252,-0.5988,1.521,0.0738,118.86862,40.49154,0.20968515,3.956474,ultra_soft
59365,anomaly,2.817987228416398e-13,4.989418195152017e-13,1.1833487023101082e-13,-12.5501,-12.302,-12.9269,0.2781,-0.6166,26.787,1.4279,13.735,0.0016,238.68971,40.83789,0.20958394,3.9541025,extended_transient
48839,xrb,1.4673350826272083e-14,7.713741309726822e-15,6.707315918311148e-15,-13.8335,-14.1127,-14.1735,-0.3109,-0.0698,0.164,-0.7853,4.119,0.0151,181.88027,39.21932,0.20955604,3.953449,unclassified
29901,agn,3.6938181091313614e-14,7.42348550764926e-14,9.388021728350568e-14,-13.4325,-13.1294,-13.0274,0.3355,0.1169,1.461,0.1647,3.552,0.0598,196.93742,-1.83116,0.20954548,3.9532015,unclassified
72997,anomaly,1.4519786801868856e-11,2.279752037085964e-12,2.6991157129271437e-12,-10.838,-11.6421,-11.5688,-0.7286,0.0842,9.45,0.9754,12.606,0.0218,191.81865,11.78759,0.20953459,3.9529462,extreme_variable
25970,agn,4.500173002343239e-14,5.115408403073792e-14,5.125209344209491e-14,-13.3468,-13.2911,-13.2903,0.064,0.001,0.084,-1.0,3.325,0.0901,107.87177,67.8505,0.20950869,3.9523394,unclassified
27927,agn,3.8109300616302607e-14,4.0155065631573105e-14,5.034814403785783e-14,-13.419,-13.3963,-13.298,0.0261,0.1126,1.964,0.293,3.833,0.0531,6.62805,-69.07405,0.2094842,3.9517658,unclassified
24129,anomaly,8.278562465348889e-13,1.7777064156881763e-15,5.2581976356479914e-15,-12.082,-14.7501,-14.2792,-0.9957,0.4947,2.709,0.4328,4.129,0.137,343.02732,2.4538,0.2093672,3.9490244,unclassified
28333,anomaly,3.489694989153562e-12,8.11090072643139e-15,1.0319784922322558e-14,-11.4572,-14.0909,-13.9863,-0.9954,0.1198,0.083,-1.0,1.86,0.0462,185.04546,29.00401,0.20931217,3.9477348,unclassified
30650,xrb,4.5229447824437396e-13,1.9972811883791222e-13,6.49998432752365e-14,-12.3446,-12.6996,-13.1871,-0.3874,-0.5089,0.037,-1.0,2.998,0.1025,210.48843,-41.15809,0.2092356,3.9459407,unclassified
16183,anomaly,6.503062626673967e-12,1.3425430919405241e-14,6.497082547574272e-15,-11.1869,-13.8721,-14.1873,-0.9959,-0.3478,2.541,0.405,3.14,0.026,263.45694,-54.16894,0.20914456,3.9438078,ultra_soft
60824,xrb,6.435876724276272e-13,2.578695043152784e-13,2.375093166488401e-13,-12.1914,-12.5886,-12.6243,-0.4279,-0.0411,0.02,-1.0,6.136,0.1062,62.42125,42.03991,0.20906737,3.9419992,unclassified
52792,anomaly,1.7827670510441768e-14,3.273113273889302e-14,1.02578737474281e-12,-13.7489,-13.485,-11.9889,0.2948,0.9382,1.597,0.2032,0.873,0.0584,46.88455,25.37306,0.20894498,3.9391313,ultra_hard
79335,agn,1.1398575807984045e-14,9.499191814240769e-15,9.835767656790032e-15,-13.9431,-14.0223,-14.0072,-0.0909,0.0174,1.965,0.2934,2.371,0.0454,260.40961,-59.20584,0.20892937,3.9387658,unclassified
61932,anomaly,1.2430490545551338e-13,2.2235685648270366e-16,2.7413335862716057e-16,-12.9055,-15.6529,-15.562,-0.9964,0.1043,0.005,-1.0,3.521,0.0097,242.5668,78.20511,0.20877004,3.9350324,unclassified
34358,anomaly,1.7638251351101264e-12,2.415722258261769e-13,4.4221418867103343e-13,-11.7535,-12.617,-12.3544,-0.7591,0.2934,1.69,0.2278,13.806,0.0825,293.45401,-66.29675,0.20876443,3.934901,extreme_variable
73843,agn,2.2301115186556353e-17,1.0832834282044106e-14,1.9318338362752168e-14,-16.6517,-13.9653,-13.714,0.9959,0.2814,0.202,-0.6951,3.904,0.0004,54.40847,65.21327,0.20871472,3.9337363,unclassified
79957,anomaly,3.5755204677175814e-12,3.66284557568131e-15,1.067967052350124e-14,-11.4467,-14.4362,-13.9714,-0.998,0.4892,0.723,-0.1406,2.831,0.0212,216.17516,-64.42308,0.20856905,3.9303231,unclassified
18200,anomaly,4.13726875452551e-14,2.500897918994497e-14,1.7460517495053763e-12,-13.3833,-13.6019,-11.7579,-0.2465,0.9718,1.981,0.297,2.399,0.1974,321.22054,-5.96217,0.2084082,3.9265544,unclassified
73048,agn,6.498220615102903e-15,7.61431019169897e-15,1.4816719323210993e-14,-14.1872,-14.1184,-13.8292,0.0791,0.3211,1.846,0.2663,2.598,0.0484,134.81031,-7.33251,0.20810692,3.919495,unclassified
5997,anomaly,2.2531123525903372e-15,7.175198914664172e-15,4.0343239037489423e-13,-14.6472,-14.1442,-12.3942,0.5221,0.9651,0.206,-0.6858,1.233,0.0178,11.58631,-9.04781,0.20787379,3.9140327,ultra_hard
27741,agn,1.9534013831939641e-16,1.0610726707545807e-14,1.104260256229677e-14,-15.7092,-13.9743,-13.9569,0.9638,0.0199,1.76,0.2455,3.881,0.0746,283.59378,-19.74639,0.207805,3.9124207,unclassified
12234,agn,7.762743780095856e-16,8.192404621925053e-13,1.6459431083811682e-12,-15.11,-12.0866,-11.7836,0.9981,0.3354,0.037,-1.0,2.313,0.0093,74.5355,-32.49402,0.20777646,3.9117522,heavily_absorbed
65356,anomaly,6.735432689227983e-12,1.0377660265682475e-14,8.648940451042874e-15,-11.1716,-13.9839,-14.063,-0.9969,-0.0909,0.834,-0.0788,1.559,0.1265,250.01906,-61.7916,0.20776296,3.9114358,unclassified
19528,xrb,1.1136863334988503e-14,1.3415289630832051e-14,4.055132705354418e-14,-13.9532,-13.8724,-13.392,0.0928,0.5028,0.829,-0.0816,6.972,0.0114,330.28969,-77.24393,0.20770657,3.9101148,unclassified
28172,anomaly,1.092084555901785e-16,6.987831120970296e-15,2.7810900603323823e-13,-15.9617,-14.1557,-12.5558,0.9692,0.951,0.035,-1.0,1.519,0.1814,199.90179,26.13055,0.20746101,3.9043612,ultra_hard
60694,xrb,3.795311460352696e-14,2.2141010554983566e-14,1.152357073290094e-14,-13.4208,-13.6548,-13.9384,-0.2631,-0.3154,0.221,-0.6564,2.511,0.0789,297.94189,-40.69913,0.20724002,3.899183,unclassified
6098,anomaly,9.145475913479416e-10,6.401833139435591e-10,2.7436427740438247e-10,-9.0388,-9.1937,-9.5617,-0.1765,-0.4,0.801,-0.0963,3.209,0.2702,270.65633,-35.65316,0.20711754,3.8963134,super_luminous
48735,xrb,8.367904462594162e-12,4.888364190986057e-12,1.2138627587963218e-12,-11.0774,-11.3108,-11.9158,-0.2625,-0.6022,0.108,-0.9685,2.13,0.1286,303.62802,6.04755,0.2070419,3.8945413,unclassified
72324,anomaly,1.5342181564556306e-12,3.924445588549758e-13,8.204101949324168e-14,-11.8141,-12.4062,-13.086,-0.5926,-0.6542,0.022,-1.0,13.323,0.0201,245.65131,-27.39283,0.20684731,3.8899817,extreme_variable
41445,xrb,1.5493524894969442e-14,5.5734221287828075e-15,6.4906936769382485e-15,-13.8098,-14.2539,-14.1877,-0.4709,0.076,0.0,-1.0,2.666,0.1945,6.57472,-49.70865,0.20668277,3.8861265,unclassified
30389,xrb,2.6692675989614112e-14,1.4576682315197106e-14,1.1914654351480264e-14,-13.5736,-13.8363,-13.9239,-0.2936,-0.1005,0.454,-0.3426,3.879,0.0686,147.5865,36.87982,0.20654473,3.882892,unclassified
19157,anomaly,2.6173771531461123e-12,7.099137417704211e-15,2.099478971755998e-14,-11.5821,-14.1488,-13.6779,-0.9946,0.4946,1.106,0.0439,2.687,0.007,135.00953,70.51835,0.20654324,3.882857,unclassified
14517,xrb,1.5839241659302145e-14,1.5643915317493015e-14,1.5015709708268032e-15,-13.8003,-13.8057,-14.8235,-0.0062,-0.8248,0.083,-1.0,5.178,0.12,1.9316,7.13146,0.20637922,3.879014,unclassified
21222,agn,5.5969723828421756e-14,4.9410077100623254e-14,3.552477874913492e-14,-13.252,-13.3062,-13.4495,-0.0622,-0.1635,0.065,-1.0,1.024,0.0862,93.18915,32.95818,0.2063609,3.8785849,unclassified
75930,anomaly,3.1599973663488415e-12,3.900936246472502e-15,1.0785766179871566e-14,-11.5003,-14.4088,-13.9671,-0.9975,0.4688,2.172,0.3368,1.449,0.1483,327.31271,-71.3474,0.20635873,3.878534,unclassified
13041,xrb,3.4051678386121543e-13,1.7554478780617644e-13,1.497448917502946e-13,-12.4679,-12.7556,-12.8246,-0.3197,-0.0793,0.047,-1.0,8.585,0.1311,26.62329,-60.23995,0.20631719,3.8775606,extreme_variable
71743,agn,5.167726227570902e-14,4.031611054183557e-14,6.939389461767634e-14,-13.2867,-13.3945,-13.1587,-0.1235,0.265,0.098,-1.0,3.994,0.0468,103.1968,-52.54392,0.2062771,3.8766212,unclassified
35842,anomaly,1.6536553479078616e-17,1.3519106624792733e-15,1.2459859745152837e-13,-16.7816,-14.8691,-12.9045,0.9758,0.9785,0.945,-0.0246,0.417,0.0491,25.06769,-82.36292,0.20612608,3.8730829,ultra_hard
61887,xrb,4.869633327017947e-13,4.20993933368219e-13,1.8155985725800982e-14,-12.3125,-12.3757,-13.741,-0.0727,-0.9173,0.051,-1.0,9.929,0.1189,197.76501,54.97039,0.20596087,3.869212,extreme_variable
68505,xrb,6.43152764783292e-14,3.3011833360441056e-14,2.571153614319576e-14,-13.1917,-13.4813,-13.5899,-0.3216,-0.1243,0.047,-1.0,7.692,0.0895,299.47389,-8.39613,0.20592073,3.8682714,unclassified
1369,xrb,4.726682689371412e-12,1.6228197021016106e-12,1.5035532635768414e-12,-11.3254,-11.7897,-11.8229,-0.4888,-0.0381,0.092,-1.0,2.449,0.109,273.45344,-10.08018,0.2058871,3.8674831,unclassified
20473,agn,1.4031609403880032e-19,1.5285170422587468e-15,3.573806051101162e-15,-18.8529,-14.8157,-14.4469,0.9998,0.4009,0.027,-1.0,3.878,0.0953,2.7148,-12.48892,0.20571283,3.8634,heavily_absorbed
20174,agn,8.817702162145961e-15,9.817115690649456e-15,1.3070486232431322e-14,-14.0546,-14.008,-13.8837,0.0536,0.1421,0.189,-0.7235,3.894,0.095,164.69375,68.04472,0.20556062,3.8598337,unclassified
59632,xrb,1.889099063707066e-14,7.381518329495535e-15,8.971569226245638e-15,-13.7237,-14.1319,-14.0471,-0.4381,0.0972,0.196,-0.7087,5.843,0.0584,57.58573,-26.37547,0.20554617,3.8594952,unclassified
36070,xrb,6.295531353359741e-14,2.638364912884992e-14,1.8101484891985357e-14,-13.201,-13.5787,-13.7423,-0.4094,-0.1862,0.104,-0.9847,4.17,0.1329,125.1933,-48.61502,0.20552023,3.8588872,unclassified
3365,anomaly,4.338399541310066e-17,4.369677439970004e-15,2.3289635745435227e-13,-16.3627,-14.3596,-12.6328,0.9803,0.9632,1.477,0.1695,2.754,0.0737,101.62722,71.54057,0.20548815,3.8581357,ultra_hard
18351,xrb,2.4012763095807395e-15,5.660436131516721e-15,1.3823111531671074e-14,-14.6196,-14.2472,-13.8594,0.4043,0.419,0.007,-1.0,2.443,0.2835,149.04229,-11.65327,0.20546761,3.8576546,unclassified
27115,xrb,6.798315716751799e-15,1.5690391366342634e-14,4.1372721037576475e-14,-14.1676,-13.8044,-13.3833,0.3954,0.4501,0.155,-0.8109,3.253,0.1063,156.31096,2.07338,0.2052792,3.85324,unclassified
9113,anomaly,3.9323946596634107e-14,6.300330436107961e-13,9.122074843100697e-12,-13.4053,-12.2006,-11.0399,0.8825,0.8708,1.411,0.1496,0.251,0.1309,106.80097,-87.50587,0.20525032,3.8525634,ultra_hard
69261,anomaly,5.55281229704799e-12,1.2184176668760664e-14,8.456815198408079e-15,-11.2555,-13.9142,-14.0728,-0.9956,-0.1806,1.303,0.1148,3.759,0.1209,88.77451,4.20106,0.20520091,3.8514056,unclassified
54884,xrb,4.948009107217501e-15,1.2050052797731196e-14,2.479842362996162e-14,-14.3056,-13.919,-13.6056,0.4178,0.346,0.474,-0.3239,5.183,0.0265,31.45798,-35.91729,0.20515811,3.8504028,unclassified
35514,anomaly,5.080811351168557e-12,5.259490478907783e-15,1.0425313198919405e-14,-11.2941,-14.2791,-13.9819,-0.9979,0.3294,2.275,0.357,3.178,0.0626,326.44361,-87.51051,0.2051554,3.8503392,unclassified
25852,anomaly,2.5329741117718535e-12,1.6839656586293649e-12,3.716118502470621e-14,-11.5964,-11.7737,-13.4299,-0.2013,-0.9568,0.184,-0.7356,18.24,0.0848,153.75684,58.93246,0.2051214,3.8495424,extreme_variable
16305,anomaly,8.641006997021334e-12,3.9595631710949374e-14,3.116810838834964e-14,-11.0634,-13.4024,-13.5063,-0.9909,-0.1191,1.966,0.2936,1.819,0.0865,56.7686,15.67863,0.20509392,3.8488986,unclassified
10065,xrb,1.771113727510966e-14,1.1510510604627192e-14,1.1055256172896067e-15,-13.7518,-13.9389,-14.9564,-0.2122,-0.8247,0.343,-0.4649,3.366,0.1075,53.10955,-13.89494,0.205003,3.8467681,unclassified
73295,anomaly,1.7630619665048787e-13,2.0068122078575993e-13,7.375642056989981e-14,-12.7537,-12.6975,-13.1322,0.0647,-0.4625,7.448,0.8721,11.662,0.0006,194.29464,-78.72278,0.2049632,3.845836,extreme_variable
43118,anomaly,2.5396917654261425e-13,4.4380467571590147e-14,6.426729146730097e-14,-12.5952,-13.3528,-13.192,-0.7025,0.183,0.815,-0.0886,5.528,0.0903,224.99057,-1.61453,0.20486984,3.8436482,unclassified
19966,agn,3.435288485354895e-16,1.2447159497302605e-13,1.9274473728478532e-13,-15.464,-12.9049,-12.715,0.9945,0.2152,0.095,-1.0,3.15,0.0056,261.82459,64.36014,0.20486295,3.843487,unclassified
1166,xrb,2.078351544445428e-14,1.3405994005284827e-14,3.641023892464802e-15,-13.6823,-13.8727,-14.4388,-0.2158,-0.5728,0.038,-1.0,4.325,0.1241,177.72871,-64.2063,0.20485902,3.8433948,unclassified
42111,agn,4.1751641279622425e-16,1.4296878625040455e-14,2.921128850286574e-14,-15.3793,-13.8448,-13.5344,0.9432,0.3428,1.914,0.282,3.099,0.0787,54.35968,-32.18792,0.20485641,3.8433337,unclassified
70539,agn,2.7174013217592585e-14,2.8497125194292224e-14,3.597902193089009e-14,-13.5658,-13.5452,-13.444,0.0238,0.116,1.89,0.2764,2.636,0.0513,82.65119,-26.96452,0.20468879,3.8394063,unclassified
42917,agn,2.2042171232010223e-15,3.853267563852403e-13,3.676345198333294e-13,-14.6567,-12.4142,-12.4346,0.9886,-0.0235,0.119,-0.9262,0.836,0.0055,219.02608,36.69377,0.20467344,3.8390465,unclassified
25888,agn,5.329055155699418e-15,8.418257188392508e-15,8.363256845159036e-15,-14.2733,-14.0748,-14.0776,0.2247,-0.0033,1.992,0.2992,3.192,0.0548,130.00664,82.5858,0.20450026,3.8349888,unclassified
73065,anomaly,9.860841049572719e-17,1.808650688197684e-15,1.1221345541118138e-13,-16.0061,-14.7426,-12.95,0.8966,0.9683,1.199,0.0787,2.888,0.0528,231.79088,-1.24115,0.20444673,3.8337348,ultra_hard
25648,anomaly,1.6051817366266495e-13,4.41024343803851e-15,1.27241021362638e-15,-12.7945,-14.3555,-14.8954,-0.9465,-0.5522,2.115,0.3253,3.617,0.0003,50.82899,-45.92691,0.20425496,3.8292413,ultra_soft
79861,anomaly,2.8962798514602245e-13,3.726077631790833e-16,1.3296659413277047e-15,-12.5382,-15.4287,-14.8763,-0.9974,0.5622,2.886,0.4603,4.69,0.1273,259.21232,81.60081,0.20419873,3.8279238,unclassified
46319,anomaly,7.564346588207514e-14,1.5455232892253852e-13,1.226974732424766e-13,-13.1212,-12.8109,-12.9112,0.3428,-0.1149,12.698,1.1037,13.32,0.0106,49.99016,-54.97904,0.20419092,3.827741,extended_transient
49725,anomaly,1.0508736194801514e-13,2.3867277928247138e-14,2.759571885848094e-14,-12.9784,-13.6222,-13.5592,-0.6298,0.0724,1.699,0.2301,8.094,0.061,243.06833,64.52919,0.20418662,3.82764,extreme_variable
26752,anomaly,1.082893340211824e-15,5.413324232293986e-15,1.7132056774154644e-13,-14.9654,-14.2665,-12.7662,0.6666,0.9387,0.025,-1.0,0.825,0.0894,254.32332,89.01604,0.20409301,3.8254466,ultra_hard
53747,agn,2.7734980603204284e-15,1.2944786536924784e-15,1.8203099691149665e-15,-14.557,-14.8879,-14.7399,-0.3636,0.1688,0.153,-0.8165,3.781,0.0009,162.6766,-22.14111,0.20408146,3.825176,unclassified
6211,agn,7.44983393647087e-18,3.067267032468041e-15,5.4025663442104295e-15,-17.1279,-14.5132,-14.2674,0.9952,0.2757,0.047,-1.0,1.322,0.0058,285.41956,-24.4669,0.20404701,3.824369,unclassified
60670,agn,1.2409018007352595e-14,1.3411673337609e-13,1.8458814966956454e-13,-13.9063,-12.8725,-12.7338,0.8306,0.1584,1.58,0.1987,3.03,0.0737,59.80996,-84.92911,0.20401523,3.8236241,unclassified
44958,anomaly,1.6647704022331414e-13,3.660576041883163e-13,9.550515492856324e-14,-12.7786,-12.4365,-13.02,0.3748,-0.5862,21.617,1.3348,10.668,0.0221,179.77769,72.95043,0.20395842,3.8222933,extended_transient
45720,xrb,4.599142824290616e-13,2.326021295479987e-13,6.691390379895802e-14,-12.3373,-12.6334,-13.1745,-0.3282,-0.5532,0.089,-1.0,2.708,0.1163,8.27512,71.72483,0.20392871,3.821597,unclassified
41460,anomaly,5.8393850250637515e-15,1.5264130440873692e-13,5.657037292044853e-12,-14.2336,-12.8163,-11.2474,0.9263,0.9475,0.3,-0.5226,0.275,0.0897,12.35095,-48.47677,0.20392495,3.8215091,ultra_hard
19419,xrb,4.4041041110612806e-15,1.2432816044189929e-14,1.4397349621993683e-14,-14.3561,-13.9054,-13.8417,0.4769,0.0732,0.91,-0.0408,4.184,0.1387,264.97393,-78.22458,0.20385483,3.819866,unclassified
